,user,song,play_count,interest,score
16541,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOWSXLZ12AB017BD9A,1,0,1
27951,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOSNYHM12A67ADAFC8,2,1,1
14043,42060428606a89dafa75e9311b8e77859766fcb0,SOWGCMN12A8C136E44,1,0,1
29440,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SOWGHHQ12A67021878,1,0,1
10360,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOISNSU12AC468C0D8,14,1,1
24507,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SOSLZXV12A8C1354C9,1,0,1
33249,acedfad21e1fd702aacda8111551f00b1f6f378e,SORGVYS12A8AE48882,1,0,1
35909,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOZKNSB12A8C140F11,3,1,1
29194,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOHJOLH12A6310DFE5,3,1,1
16184,50eed1070306bacbc9e689e157d70dcf1de73154,SOWBNGK12A8C143932,26,1,1
34206,f9edc8907be695518817082a224aa43beca7d994,SOULTKQ12AB018A183,2,1,1
32638,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOMMONH12A6D4F41CD,14,1,1
14759,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOXCEYU12A6D4F3E70,1,0,1
18136,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODCNJX12A6D4F93CB,48,1,1
19955,3b4dcd2b3b07e9c2fd9467c9bcefef64ac779fc4,SOSCIZP12AB0181D2F,3,1,1
25349,57107a3feced24c067db22bce2d59c02d53ad04e,SOTXDCY12AF729A39B,3,1,1
28255,44ec3ce6ed442ea08e7872cba62489f5b0ed08ec,SOLLNTU12A6701CFDC,1,0,1
5457,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOVRMZU12AB017FE90,1,0,1
5362,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOBONKR12A58A7A7E0,11,1,1
5551,e3fce0e4f316567685119c9af7d04d67c84f0a46,SOXNOYN12A6D4FB4B4,3,1,1
16474,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOFEGST12A58A7D682,3,1,1
8536,b460df238d3e65ad400a2b6aa546ec883e1f2e1c,SOWQXHG12AB0189D1A,191,1,1
4558,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOGSAYQ12AB018BA14,11,1,1
20437,9535d0f428a17456258c0e8e16f6e7ca282ecaf7,SOUKJBT12A6701C4D6,2,1,1
28611,c1255748c06ee3f6440c51c439446886c7807095,SOPTLQL12AB018D56F,1,0,1
5734,a4493d7bb8c07dc19e4208c8ed6925ec40300d36,SOXAAFS12A8C14041D,6,1,1
25299,ad83013cbd32a74b6248a9304104edc14a2454c4,SOYIYFF12A6701D22F,8,1,1
28287,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SODGJKH12AAA8C9487,5,1,1
34427,99dedd05d478e3aa54b199f4432fcb9907456b34,SOZVCRW12A67ADA0B7,3,1,1
33760,4d744903c553122fb4815d06e047aba9f974b938,SOUJVIT12A8C1451C1,7,1,1
31841,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOUNJIO12AB0181339,1,0,1
29047,e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOLEEUJ12A6701C787,11,1,1
14189,3e6dd161e97e7bd0e20986e7f5e391e5d24e0a62,SOZVUCT12A8C1424BE,1,0,1
5732,a4493d7bb8c07dc19e4208c8ed6925ec40300d36,SOWKKGX12A6D4FCC01,26,1,1
11520,db6a78c78c9239aba33861dae7611a6893fb27d5,SOMDVSL12A6D4F7230,6,1,1
33526,22f6aae94643c2cea285413068f80274e7f1f75e,SOVWBYM12A6D4F8A22,14,1,1
25742,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SONNNEH12AB01827DE,1,0,1
13957,8cbcb30da89e66b46136dca4f3ab5d70893f7db8,SOSXLTC12AF72A7F54,1,0,1
34167,f9edc8907be695518817082a224aa43beca7d994,SOGCWUH12AC90732B0,2,1,1
32953,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOUJVIT12A8C1451C1,1,0,1
36261,3877e44d4632df125ec8a838aae59eb04d36f9d6,SOXBCZH12A67ADAD77,4,1,1
29657,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOSXLTC12AF72A7F54,2,1,1
24790,2be94fe8976330172517c748780600f38ff55c2c,SOPPROJ12AB0184E18,2,1,1
9508,113255a012b2affeab62607563d03fbdf31b08e7,SOVFNKP12A81C2177F,6,1,1
33559,22f6aae94643c2cea285413068f80274e7f1f75e,SOZCDWG12A6D4F81E1,16,1,1
10467,6dd66914c6574b719c72cff866c9ba2fb596b3e1,SOSRERB12A8C139735,1,0,1
26116,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOKLRPJ12A8C13C3FE,1,0,1
32777,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOZDGEW12A8C13E748,1,0,1
30469,4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOERYLG12A6701F07F,10,1,1
2537,0b19fe0fad7ca85693846f7dad047c449784647e,SOZCDWG12A6D4F81E1,14,1,1
29794,125878fa33947aaf4a8cdb1fb4843298f31a0ae0,SOTRQEJ12AF72A45D7,11,1,1
21831,138d73356c23e6e12aa82fb5dc9225428c196464,SOTSPVI12A6D4FA446,5,1,1
13394,d6aa929de7dc0b63f1f42bd0aef31906070d03bf,SOUFTBI12AB0183F65,5,1,1
22698,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOWKSFG12A8C13E535,4,1,1
12389,0bddd6707477153b58e187ff937caf70ca1d5f62,SOXLOQG12AF72A2D55,31,1,1
19485,e8b1bfe5ab922211ba3cdb2e98d9c51f718974ed,SOLOZRE12A8C133256,4,1,1
29439,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SOWFPLI12A6310DFA1,1,0,1
16868,80f383bf5f6581572f6ccac661727956df49f7df,SOTSPVI12A6D4FA446,11,1,1
15664,b7b27457acf41d121f029edf004247acad3f4b70,SOTKMXA12A6D4F672F,3,1,1
8760,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOUFTBI12AB0183F65,27,1,1
32296,18d857219b6fedae682aa3a5e2be18ec526ab241,SOKLRPJ12A8C13C3FE,25,1,1
4979,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOXFYTY127E9433E7D,1,0,1
12446,fe9a05c03c29da973743a83b80d1660748077432,SOYQQAC12A6D4FD59E,1,0,1
23571,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOYBHSI12A58A7D58B,2,1,1
4238,fc05f377863a77d7784b02de2cc06cdecb85968b,SOLXXZI12A8AE4733A,3,1,1
3214,11089077167c838f036384933d6c0ecafce6814b,SOZCCEU12A8C13D1EA,1,0,1
5772,2f72cbcbf49aac438f614626d86c5e93efb82206,SORWPCP12A8C13B9D8,1,0,1
13200,c9f6fe7decdc7ca98d226717b4e3d660253c224f,SOWDKXZ12A81C22377,2,1,1
31236,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOZZTNF12A8C139916,1,0,1
24288,9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOIZLKI12A6D4F7B61,15,1,1
32239,80f3cceeac5a7266b6d3696c04f21925e72bf9f4,SOXZCIH12A8C1425F0,4,1,1
3632,25f83a09541073b1bde62e6e513cb938d3b148de,SOGTDJQ12A8C13324F,4,1,1
28759,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOEGIYH12A6D4FC0E3,4,1,1
8002,82ffeb77e077cbbfad18957f1ff16960448aa382,SOXKGUD12A58A7C687,1,0,1
9481,113255a012b2affeab62607563d03fbdf31b08e7,SOSJDQJ12A8C13D4A9,7,1,1
22060,a0513c57fc963efefea9ce3aad2ddeb92dd12ea7,SOWSXLZ12AB017BD9A,1,0,1
20854,8f60fbacfa3387330c6114aec91aff41adc3379b,SOPJULC12A6D4F667F,2,1,1
6719,1a6916b63039c3c56c62de345c284c11a075eb96,SOEQJBS12A8AE475A4,13,1,1
434,9acce6b22c8ae6adbd9e0933fb0a374b149e8e88,SOPJLFV12A6701C797,6,1,1
21840,138d73356c23e6e12aa82fb5dc9225428c196464,SOUSMXX12AB0185C24,1,0,1
4262,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOJSTYO12A8C13F200,1,0,1
33413,22f6aae94643c2cea285413068f80274e7f1f75e,SOLCKAS12A8C14242A,4,1,1
26134,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOSCDWE12AB01823C4,44,1,1
26435,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOZAPQT12A8C142821,1,0,1
33632,36bee226881241a38e3c9997cf0c84e2959035e7,SOLRGVL12A8C143BC3,15,1,1
31898,0d54fad06b250c41865f6af5b8d35dd5c5750c75,SOKVZHI12A58A7A13E,6,1,1
23785,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOUKJBT12A6701C4D6,2,1,1
9162,e04a9e4861256079476c25d655d97c1c5603b3cd,SOXEUDZ12A8C13145B,1,0,1
21302,dae08b6f200be684168b34d6aae3d518f4c5d142,SONIMNU12B0B8092AB,7,1,1
547,ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOVJTTZ12AB017F48F,4,1,1
19506,a153d22612598da8b42d19062e857c38629ee2bd,SONOYIB12A81C1F88C,90,1,1
28056,4fb11828f0a9b7a38f767673ce9a431e347a9ca7,SOYGKNI12AB0187E6E,6,1,1
37311,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOWEWRL12A58A7961F,13,1,1
23822,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOZIBZP12A6701C434,1,0,1
31550,e8184db22c453007c34ba8ab7e2a4cda8ca7969b,SOXNZOW12AB017F756,5,1,1
20094,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOYGHUM12AB018139C,2,1,1
33144,33e3fc88b0ab07f872bf7515413887374dd76ad6,SOVJJQI12A6D4F5910,24,1,1
8711,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOOLYZQ12A6D4FA5B7,7,1,1
36133,00fa0c8162aa95341f4da9defede8aae0675d3cc,SOTWNDJ12A8C143984,1,0,1
4109,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOXLKNJ12A58A7E09A,1,0,1
21565,b8eb72ac5c082e6953254f628978468dc8fa0c94,SOXNYUA12AB017B49B,1,0,1
16016,119b7c88d58d0c6eb051365c103da5caf817bea6,SOXHIDK12A58A7CFB3,3,1,1
4611,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SONQCXC12A6D4F6A37,7,1,1
36697,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOOBGSW12A6D4F9D51,1,0,1
28829,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOUPMLF12A6701EAFE,1,0,1
13151,a61d7a44a1879cb7229978bdc82a1cd830a30249,SOLRGNF12AB0187CF4,10,1,1
32475,5b68b39d7c8d66935839aa58121abd46605b34cc,SOILFUU12AB017C75F,14,1,1
13125,a41d3edbc2798b6800fe15845a979150eb244b85,SOWFPLI12A6310DFA1,1,0,1
6306,0c68affd09224b5231f656c31aec29505da2f661,SOXGTRO12A8C143454,3,1,1
12073,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOMDVSL12A6D4F7230,2,1,1
25139,2512a3b507a0d6f410b1f7833ad2b989e7234962,SOWPASM12A8C142B88,1,0,1
18157,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOGSAYQ12AB018BA14,36,1,1
8041,597464c554c28f95c08553bc7336dfaae2b3abba,SOSUZFA12A8C13C04A,2,1,1
1931,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOFKABN12A8AE476C6,1,0,1
55,4e11f45d732f4861772b2906f81a7d384552ad12,SOSLQGG12A6D4F5045,2,1,1
29772,125878fa33947aaf4a8cdb1fb4843298f31a0ae0,SOAXGDH12A8C13F8A1,1,0,1
17199,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOXLDLO12AB0186373,6,1,1
24669,7daccc9211bfffcb2a3bb3c6b72e689018212748,SOHYSXA12AB0186704,93,1,1
16841,80f383bf5f6581572f6ccac661727956df49f7df,SOPKEIV12AB018220D,7,1,1
9908,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOKUAGP12A8C133B94,5,1,1
5251,de32503addf63b2ca79e523770bc9c790c3b4d63,SOHTKMO12AB01843B0,70,1,1
3378,952130c8ae0527458c75471812dbb5c506b46d5d,SOJGSIO12A8C141DBF,3,1,1
21635,b6d8573109462bad5457196b31564c4df4235741,SOVHFMK12A679AE565,10,1,1
6671,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOZVCRW12A67ADA0B7,2,1,1
36644,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOUNJIO12AB0181339,2,1,1
10815,bc81c5b7464294e6790a8346c8717da4675fbf70,SOOKGRB12A8C13CD66,3,1,1
16418,62d59a3a252b58415e7aececf237de61535b7d5a,SOWBYZF12A6D4F9424,1,0,1
36924,6c6289326f70321f2b3e072daa44819efc55639a,SOWCBKV12AC90732A6,5,1,1
15850,119b7c88d58d0c6eb051365c103da5caf817bea6,SOIDDNJ12AC9071B90,4,1,1
35079,954469357b2434a20c76e940eca93185141b7f9b,SOTCMDJ12A6D4F8528,5,1,1
29684,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUSZSW12AB01800C2,2,1,1
5021,f6ae5e682750e815c1709ca99138d03b039839d6,SOFRQTD12A81C233C0,68,1,1
3473,952130c8ae0527458c75471812dbb5c506b46d5d,SOXPDDQ12A58A76829,1,0,1
27683,87d631b1176d2a1c12a9663314b7d7946445786b,SOXCEYU12A6D4F3E70,1,0,1
2554,70caceccaa745b6f7bc2898a154538eb1ada4d5a,SOLOFYI12A8C145F8D,1,0,1
3104,8c800d6ece52acb6aff6ab60d991d090c84aabdc,SONOYIB12A81C1F88C,2,1,1
1379,330a7b1168a732742b572ba38a186c5b951b7f2d,SOPUCYA12A8C13A694,22,1,1
31937,a403e8052c47447959193e549dc6b609e6724466,SOBONKR12A58A7A7E0,5,1,1
19020,6b50806e254895ec3c9a0cb1bee7ac30d80a0f77,SOTORXA12A58A79338,2,1,1
31366,83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYDTRQ12AF72A3D61,1,0,1
32060,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SODJWHY12A8C142CCE,5,1,1
7280,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOYGHOJ12A6701FFBA,1,0,1
2132,dd29009e6148c8c21544c27e7c074b4601ba54e5,SOQCGHN12AB0181246,1,0,1
13544,834235a86e0dcf8cac6fb7c5e716b21383473339,SOOAVGC12AB01821EC,1,0,1
314,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOVBRCP12A6701D7B5,2,1,1
33672,36bee226881241a38e3c9997cf0c84e2959035e7,SOZHJKI12A81C2248F,9,1,1
3330,4be305e02f4e72dad1b8ac78e630403543bab994,SOVDYZE12A58A7AA62,1,0,1
35966,ec06a94669597cdc8d1360c6a906aa95333326e8,SOPNLBX12A8C1377D4,6,1,1
21393,dae08b6f200be684168b34d6aae3d518f4c5d142,SOYVSHP12A6702016E,2,1,1
11183,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SOTVJEN12A8C13B064,1,0,1
3922,54d07c4eff369f457c7a5d1c0b9b6c48feb949f4,SOXKFRI12A8C137A5F,11,1,1
24008,4aa35a6181dc8ba9635790467dcf4f0d57fee0c0,SOUNJIO12AB0181339,10,1,1
19712,55874081c91a71d9f7a13cd9e9f1538e23874370,SOSRIHB12A8C13608B,1,0,1
28453,f8181f9b3d85fa4ac04c66bc9f84f0ad2a18a777,SOWNIUS12A8C142815,1,0,1
2171,a15075a926c1998d91940f118342ba8356efc7d4,SOBONKR12A58A7A7E0,1,0,1
14021,42060428606a89dafa75e9311b8e77859766fcb0,SOSNJIT12A8159E8DB,28,1,1
20633,787520b7886d0044cef96c4582890d05f762f76d,SOKOXWU12AF72AD1BC,1,0,1
33847,a05e548059abb1f77cad6cb9c3c0c48e0616f551,SODGJKH12AAA8C9487,1,0,1
28329,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOMFUWK12A6D4F8AFA,5,1,1
3066,5e53fe2ce11639e43554127e893dfe3b1b8cb1be,SOUFPNI12A8C142D19,21,1,1
17057,4d905807e921aadd4995b5e3493d6a44863c84e5,SOWDLPO12A6D4F72BB,4,1,1
33102,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOXLOQG12AF72A2D55,2,1,1
3285,4be305e02f4e72dad1b8ac78e630403543bab994,SOPIEIJ12A6D4F8F81,18,1,1
34093,a4ccc36714975978b545e35db83584fa9f7fa6c6,SOIIOUS12A8AE47E20,4,1,1
1542,9c859962257112ad523f1d3c121d35191daa6d2b,SOTFIPT12A6701F2FA,1,0,1
7423,39797b8781fee9c03a218afddda0a4759dabc937,SOMWTWK12AB01860CD,1,0,1
3159,87024dfca766888f3eb47b2f1b71e2eff60ddb86,SOAXGDH12A8C13F8A1,1,0,1
1060,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SONYKOW12AB01849C9,1,0,1
1299,6d625c6557df84b60d90426c0116138b617b9449,SOVHYVB12A3F1EC277,2,1,1
26889,5a52cd6d11b7303292acfde82fe308189c49d829,SOKLRPJ12A8C13C3FE,3,1,1
25968,cd412da0241d661a601ed7b0b52285a097c19120,SOPQLBY12A6310E992,1,0,1
10166,f2a03543373cfed80f076f3337360630f084ad30,SOUFTBI12AB0183F65,5,1,1
33179,a4a068221b97aad518af038628daf1180e30113a,SOVJHCB12A8AE4636E,1,0,1
11541,db6a78c78c9239aba33861dae7611a6893fb27d5,SOPDRWC12A8C141DDE,4,1,1
11866,2a2f776cbac6df64d6cb505e7e834e01684673b6,SORAHAG12AB0182BD0,5,1,1
23218,c4ba936dabbf1a09945bc9073126384778075229,SOOLWEJ12AB0186DA4,2,1,1
26426,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOXGXKY12A8C13A405,36,1,1
2568,70caceccaa745b6f7bc2898a154538eb1ada4d5a,SOUFTBI12AB0183F65,1,0,1
34868,d0a2c5ac5ce1bc3573224d910fe3adfb85d4ee3f,SOWFIFP12A8C13A9EE,1,0,1
31834,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOUBZPQ12A8C13629D,2,1,1
8993,33e54fd5947474ddce07fb284ac469d9664e7a73,SOXFPND12AB017C9D1,5,1,1
30002,60f135dc19f3583f619aac246182343abc647c42,SOVVBPK12A58A810CA,15,1,1
15040,672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOYIWVC12A8AE47F31,2,1,1
29864,a138ff8eca49aed0b7de923d7d63ad04cb246079,SOAUWYT12A81C206F1,117,1,1
25820,275fea3955a0351c588e0f80557c54092afda8bd,SOTVLQY12A58A798C2,5,1,1
36542,33a1286454a3cff06e3c2324be746d2e23d7c270,SOXERNH12A67AD8642,1,0,1
17942,cfd5725824fffc294548dbd8a237edc751e354dc,SOVDLZN12AB0185BEA,9,1,1
25481,1ff6d6bf0ec7ad1c288a48d6e06fd5ad708877d9,SODJWHY12A8C142CCE,13,1,1
31463,33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOMNGMO12A6702187E,11,1,1
34501,91008efedbdb903424a51e3cd18b8b80624dd4f4,SOSVPIE12A6D4FA873,23,1,1
10758,4468ce74671606114d8fe94ebbd928b9e925d049,SORYCIK12AB018535E,33,1,1
13636,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOTSHYT12A8C142868,9,1,1
3846,94d3dcdd520f1f2f1daec98d1f3736bcff751654,SOYZKVX12A8C13A181,5,1,1
31717,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOQGVCS12AF72A078D,1,0,1
12183,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOLOFYI12A8C145F8D,22,1,1
26510,af20e9d2df320612f53912d37dbd5c739e8d4710,SOUJVIT12A8C1451C1,58,1,1
22782,17d3104690880b6fbc4e347414c3999fa5df155a,SOEYVHS12AB0181D31,3,1,1
16614,c4e39863d31ec44b0d6099851e65fdc0c4a0f9d0,SOUOEMP12A8C13866E,21,1,1
4083,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOUVTSM12AC468F6A7,1,0,1
26164,9a36a656c9397ee212bc70cb45e1eaef23bd1754,SONMOVN12A8C13C0C9,17,1,1
27215,67f2478f4356a9be264521f64b56db8de22bc9f5,SOWEHOM12A6BD4E09E,31,1,1
22253,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOZCDWG12A6D4F81E1,8,1,1
22792,17d3104690880b6fbc4e347414c3999fa5df155a,SOLCKAS12A8C14242A,1,0,1
13571,786a152a46afcd722fa2c8aa4c11b6858dcf57fc,SOUKJBT12A6701C4D6,1,0,1
5444,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOUGOHW12AB018AEA3,6,1,1
35660,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOTHABI12A58A7DACB,5,1,1
29824,2b3e60309a89ea57df2f9ffe7dcb5871fcc8bc83,SOQXNGV12A6701E312,5,1,1
949,1aa4fd215aadb160965110ed8a829745cde319eb,SOUKJBT12A6701C4D6,2,1,1
8847,1f91494ea547a8eb6168ba08735a667667c47e04,SOSCIZP12AB0181D2F,1,0,1
19847,0298a31b3535c3a3f972bc0d342cfc207c3cd8a6,SOTCDXR12A679D7E5E,13,1,1
13238,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOIZFTE12AB0186842,1,0,1
13412,d6aa929de7dc0b63f1f42bd0aef31906070d03bf,SOYSADG12A8AE47F2C,1,0,1
20876,8f60fbacfa3387330c6114aec91aff41adc3379b,SOTXDCY12AF729A39B,1,0,1
24766,2be94fe8976330172517c748780600f38ff55c2c,SOMGVYU12A8C1314FF,5,1,1
1231,6d625c6557df84b60d90426c0116138b617b9449,SOOXJDU12A8AE47ECB,3,1,1
33191,a4a068221b97aad518af038628daf1180e30113a,SOXIIIM12A6D4F66C8,2,1,1
34188,f9edc8907be695518817082a224aa43beca7d994,SONIQRE12AF72A2B02,3,1,1
15760,767707cf1a42d06669186ae1fa31ff39427fbf60,SODGVGW12AC9075A8D,1,0,1
20293,a0169cbcc939f1ef5fded0e109f71525936498cc,SORWEEW12A58A7A935,4,1,1
3949,71dac99494dd7439a105d14f7597ae706b19c9ed,SOLGPOU12A58A7EA20,1,0,1
17619,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONHVVE12AB018D038,6,1,1
33187,a4a068221b97aad518af038628daf1180e30113a,SOWKUZM12A67AE0D37,12,1,1
23585,852e9f7eaca16683424b212a85b7b02ef546353e,SOTEKMT12A67AD954E,5,1,1
36450,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOXPFLM12A8AE48C50,2,1,1
30980,7323c1c0cc06f5f77f61db323d00a0a628092848,SOTRDVJ12A8C13975E,1,0,1
18606,dc61155e20289dcd089ac40181cb88f042404602,SOTTGRP12A67ADE985,1,0,1
11626,db6a78c78c9239aba33861dae7611a6893fb27d5,SOWPASM12A8C142B88,25,1,1
34209,f9edc8907be695518817082a224aa43beca7d994,SOUSMXX12AB0185C24,3,1,1
31797,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SONNSYV12A8C146BEC,1,0,1
27375,002b63a7e2247de6d62bc62f253474edc7dd044c,SOTEGWG12AB01897AC,1,0,1
27569,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOCVTLJ12A6310F0FD,1,0,1
23103,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOWQMMX12AB017DBE2,1,0,1
9189,bd158e566db8d5879124cf177d2ee91e80362075,SOOABBO12A6701DFDA,10,1,1
10235,b0a3d755fe4a6549e241676b0a388e9410749c05,SOLRGVL12A8C143BC3,9,1,1
32681,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOQWYAQ12A6D4FB9A3,8,1,1
12916,b1778b357f2e85d96008cd215c89fb15eb27a640,SOXOZIX12AF72A4EA0,2,1,1
26081,0618bf6227486c545a548a649d32cee247dd198d,SOLWZVR12AB01849C6,139,1,1
29202,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOIMCDE12A6D4F8383,10,1,1
3716,25f83a09541073b1bde62e6e513cb938d3b148de,SORJICW12A8C13640D,1,0,1
16604,c4e39863d31ec44b0d6099851e65fdc0c4a0f9d0,SOOLWEJ12AB0186DA4,16,1,1
7691,6a8fb4968a5f3b0a5b3708258e2582f66001b15a,SONQBUB12A6D4F8ED0,17,1,1
20834,8f60fbacfa3387330c6114aec91aff41adc3379b,SOJGSIO12A8C141DBF,2,1,1
12852,7ce93f17fcdfe671e20526527eaf2a4812462171,SOLZOBD12AB0185720,4,1,1
33572,18765abd13462c176d9ccc89e71bfc23265dfed7,SOFRCGW12A81C21EA6,1,0,1
35035,954469357b2434a20c76e940eca93185141b7f9b,SOJSTYO12A8C13F200,5,1,1
11018,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOPVQLJ12A67AE2281,3,1,1
16650,53006f973449ada11eb09dee2b39f6a0e80cb286,SORALYQ12A8151BA99,1,0,1
23314,738759001498928d8dcb054cd53a1a0cfc200d36,SOSCIZP12AB0181D2F,2,1,1
19722,55874081c91a71d9f7a13cd9e9f1538e23874370,SOTEGWG12AB01897AC,3,1,1
16983,e740128a5500e4935a4ded8c736599f1e14b8406,SONNSYV12A8C146BEC,20,1,1
29665,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTLHUV12A6D4FC541,2,1,1
27347,002b63a7e2247de6d62bc62f253474edc7dd044c,SOPSYOY12A8C142E0B,3,1,1
17963,a820826cfe28ac3da72cf5dbfd7a36633837a03a,SODJWHY12A8C142CCE,4,1,1
27291,002b63a7e2247de6d62bc62f253474edc7dd044c,SOGPNGN12A8C143969,1,0,1
37492,491d048e26c51fcda0744355bf191d4ccf36f118,SOVJJQI12A6D4F5910,1,0,1
17080,fcbc6bdcec1f293d1d03bbf3c64f613e59acbfe0,SOEBOWM12AB017F279,2,1,1
14908,21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOXKGUD12A58A7C687,22,1,1
37368,d964fc033291078031d117ed10adfb615948256d,SOQTFOR12A6D4F612A,2,1,1
16848,80f383bf5f6581572f6ccac661727956df49f7df,SORVEKH12A6D4F6CF2,6,1,1
27448,42ac141a65053a2ba02c5380ccf7975022e307a6,SOEQJBS12A8AE475A4,1,0,1
21333,dae08b6f200be684168b34d6aae3d518f4c5d142,SOSQQGF12A6310F0FB,4,1,1
17709,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTVLQY12A58A798C2,3,1,1
25114,2512a3b507a0d6f410b1f7833ad2b989e7234962,SOMOFOP12AB01825DD,1,0,1
12409,fe9a05c03c29da973743a83b80d1660748077432,SOMOFOP12AB01825DD,1,0,1
10504,49b142551f26ec13c3376b1d5601eff26649927c,SOFLJQZ12A6D4FADA6,8,1,1
23105,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOWRTJD12A8C132704,1,0,1
28622,c1255748c06ee3f6440c51c439446886c7807095,SOQNOAF12A8151AB86,3,1,1
20740,99f86869c18bbd4a181e7d61c413d420323a5bf0,SOPUCYA12A8C13A694,12,1,1
30129,6b9ef666e3b10fd428530e519e1a3f68c2fbbd1a,SORWEEW12A58A7A935,6,1,1
21258,d973927bf4dc68e84e595f206f899631e74f5baa,SOXWYZP12AF72A42A6,14,1,1
7435,2d1d1596c8d162b33ce8bdb575dae8073afa1086,SOIPYPB12A8C1360D4,7,1,1
